Open,High,Low,Close,Adj Close,Volume
95.06999969482422,95.20999908447266,93.87999725341797,93.94000244140625,93.94000244140625,1454000
104.06999969482422,104.22000122070312,102.47000122070312,102.94999694824219,102.94999694824219,2095800
175.19000244140625,176.97000122070312,175.10000610351562,175.24000549316406,175.24000549316406,1810300
225.55999755859375,227.3300018310547,223.24000549316406,226.24000549316406,226.24000549316406,2866400
326.25,329.94000244140625,326.25,329.80999755859375,329.80999755859375,1592300
